,country,title,image_link,source,content,published_at,link
0,Korea,지라시에 총 맞은 알테오젠 '급락'…김범수 처남은 저가 매수 나서 [증시이슈],https://image.economist.co.kr/data/ecn/image/2024/08/26/ecn20240826000017.jpg,이코노미스트,"상승 가도를 달리던 코스닥 대장주 알테오젠(196170)의 질주에 제동이 걸렸다. 최근 가파른 주가 하락이 이어진 가운데, 증권가 지라시가 주가 급락에 쐐기를 박은 것으로 보인다. 2일 한국거래소에 따르면 알테오젠의 주가는 이날 전 거래일 대비 5만 4500원(15.73%) 내린 29만 2000원에 거래를 마쳤다. 알테오젠은 지난 15일부터 이날까지 6거래일 연속 하락하며 무려 40% 가까이 주가가 빠졌다. 앞서 알테오젠의 시가총액은 지난 11일 23조 7535억 원으로 이달 중 가장 높은 수치를 기록했다. 하지만 이날 종가 기준 시총이 15조 5691억 원으로 집계되며, 9거래일 만에 8조 1844억 원이 증발했다. 코스닥 2위인 에코프로비엠(247540)과는 시가총액 차이가 2조 1268억 원으로 좁혀졌다. 최근 주가 하락은 금리 인하 지연 우려가 커지면서 성장주인 제약&middot;바이오주에 악재로 반영됐다는 해석이다. 특히 알테오젠의 주가 하락에 불을 지핀 것은 악재성 정보가 담긴 증권가 &lsquo;지라시&rsquo;가 돌면서다. 이에 투자자들의 투매가 이어졌고, 전날 장중 한때 주가가 20%가 넘는 낙폭을 기록했다. 전날 증권가에서는 미국의 할로자임이 알테오젠에 특허 소송을 제기할 것이란 내용을 담은 지라시가 급속도로 확산했다. 할로자임이 피하주사(SC) 제형 전환 기술 관련 특허권 소송을 제기할 수 있다는 게 주요 골자다. 소송에서 지거나 합의하게 되면 회사가 수취하는 로열티가 줄어 시가총액이 급격히 축소될 것이란 내용도 있었다.이에 대해 알테오젠은 &ldquo;당사의 특허 포트폴리오는 탄탄하게 구성돼 있다&rdquo;고 밝혔다. 이어 &ldquo;ALT-B4는 미국 물질특허를 출원해 2043년까지 특허권을 연장했다&rdquo;며 &ldquo;파트너사인 머크(MSD)도 ALT-B4의 독자적인 특허성을 인정했다&rdquo;며 특허 분쟁 가능성을 일축했다. 이와 함께 알테오젠이 2000억 원 규모의 상환전환우선주(RCPS) 발행을 추진한다는 소식이 전해진 점도 주가에 악재로 반영됐다. 대규모 물량 발행에 따른 주주가치 희석 우려가 커진 것이다. RCPS는 투자자 선택에 따라 정해진 기간에 채권처럼 원리금을 받거나, 보통주로 전환할 수 있는 권리가 부여된 우선주다. 알테오젠은 공시를 통해 &ldquo;2000억 원 규모의 RCPS 발행을 추진 중이나 현재까지 구체적으로 결정된 바 없다&rdquo;면서 &ldquo;이와 관련해 신한투자증권과 주관사 계약을 체결한 바 없다&rdquo;고 해명했다.한편, 개미들이 가슴을 졸인 사이 큰 손들은 저가 매수에 나선 것으로 알려졌다. 김범수 카카오 경영쇄신위원장의 처남으로도 유명한 형인우 스마트앤그로스 대표는 이날 장내에서 알테오젠 주식 163억 5264만 원어치를 매수했다. 형 대표의 아내인 염혜윤씨도 주당 32만 7873원에 1만 2000주를 사들였다. 취득 규모는 39억 3447만 원이다. 이로써 형 대표 등의 알테오젠 지분율은 기존 4.99%에서 5.11%로 0.12%포인트 상승했다. 형 대표는 주식 매수 이유를 &lsquo;단순 추가취득&rsquo;이라고 밝혔다.",2024-11-22 17:48:59,https://economist.co.kr/article/view/ecn202411220056
1,Korea,"교보증권,대한민국1호 증권사 창립75주년…“변화·혁신 내재화 해야”",https://image.economist.co.kr/data/ecn/image/2024/11/22/ecn20241122000036.png,이코노미스트,"교보증권은 창립 75주년을 맞아 서울 여의도 본사 19층 비전홀에서 기념식을 개최했다고 22일 밝혔다.기념식 행사는 박봉권-이석기 대표이사와 경영진, 부서장, 표창 수상자 100여명이 참석한 가운데 진행됐다. 교보증권은 1949년 11월 22일 대한민국 1호 증권사로 설립됐다. 한국 경제사의 수많은 날을 증권업 성장과 경제발전을 함께 해온 동반자로 최초의 증권사에서 최고의 증권사로 도약중이다. 교보증권은 변화와 혁신 일환으로 ▲스케일 업(Scale up) ▲리스트럭처링(Restructuring) ▲뉴 비즈니스(New business) 3대 전략을 실행해 종합금융투자사업자(종투사)를 넘어 초대형 투자은행(IB) 진입을 위해 박차를 가하고 있다. 올해는 연결기준 3분기 누적 영업이익 1556억원, 당기순이익 1330억원으로 전년 동기 대비 145%, 122% 증가했다. 영업이익과 순이익 모두 증권업계 톱10에 진입했다.박봉권 대표이사는 기념사에서 &ldquo;급격한 금융시장 환경변화 속에도 균형 잡힌 사업 포트폴리오와 안정적인 리스크 관리를 통해 신뢰받는 금융투자 파트너로 자리 잡아왔다&rdquo;며 &ldquo;임직원 모두 한마음으로 변화와 혁신을 내재화하여 다가오는 100주년을 준비하고 새로운 도약을 이뤄내자&rdquo;고 말했다.이날 기념행사에서 30년 근속 5명 포함 82여명의 장기 근속자와 총 5개 부문에서 우수한 성과를 이룬 부&middot;지점 및 직원들의 시상식이 진행됐다.우수직원 포상에 ▲박윤호 융합금융부 부장(고객중심 부문) ▲백기학 리스크관리부 대리(정직과성실 부문) ▲송형준 FICC운용부 부장(도전과창의 부문)이 수상했다. 그밖에 변화혁신실천상, 근속상 등 창립기념 표창이 수여됐다.한편, 창립 75주년 기념일의 의미를 되새기고 따뜻한 금융을 실천하고자 미래세대와 지역사회에 공감과 소통의 메시지를 담은 사회공헌활동을 진행 중이다.",2024-11-22 14:24:12,https://economist.co.kr/article/view/ecn202411220034
2,Korea,‘미국필라델피아AI반도체나스닥 ETF’ 26일 상장…“세계 최초 ASOX 지수 추종”,https://image.economist.co.kr/data/ecn/image/2024/11/22/ecn20241122000030.jpg,이코노미스트,"&ldquo;&lsquo;미국AI필라델피아반도체지수&rsquo;(PHLX US AI Semiconductor Index, ASOX)가 바로 차세대 반도체 지수입니다.&rdquo;이정환 미래에셋자산운용 ETF운용1본부장은 22일 을지로 미래에셋센터원에서 열린 &lsquo;TIGER ETF 기자간담회&rsquo;에서 &ldquo;ASOX는 나스닥 증권거래소가 1993년 &lsquo;미국필라델피아반도체지수'(PHLX Semiconductor Sector&middot;SOX)&rsquo;를 선보인 이래 30여년 만에 새롭게 발표한 글로벌 반도체 투자 지수다&rdquo;며 이같이 말했다. ASOX는 지난 9월 미래에셋자산운용과 미국 나스닥 증권거래소가 협업해 산출한 지수다. 이 운용본부장은 &ldquo;올해 발표된 ASOX는 인공지능(AI) 밸류체인에서 필요한 종목들만 골라서 투자한다&rdquo;고 강조했다. AOSX는 SOX에서 AI 반도체 밸류체인과 연결되는 ▲팹리스(반도체 설계기업) ▲설계자산(IP)&amp;설계자동화툴(EDA) ▲장비 ▲후공정 ▲파운드리(반도체위탁생산) 기업만을 선별하는 등 글로벌 AI 반도체 주도 기업 비중을 확대한 것이 특징이다. 반면 아날로그 반도체, 레거시 공정 파운드리 종합반도체기업(IDM)은 제외한다. 그 결과 현재 10월 말 기준 ASOX 구성 비중을 보면 ▲팹리스 약 53% ▲관련 장비 파운드리 약 19% ▲IP&amp;EDA 약 9%에 투자를 하고 있다. 현재 구성 종목은 모두 18종목이고 최대 구성 종목은 20종목까지 포함될 수 있다. 그는 &ldquo;SOX와의 또 하나 차이점은 최대 종목 투자 비중을 20%까지 늘렸다&rdquo;며 &ldquo;최대 종목 비중을 20%, 그 다음은 17%, 15%까지 확대해 &lsquo;승자 독식&rsquo; 경향이 강한 최근의 성장 산업의 수혜를 골고루 반영 할 수 있는 최근 트렌드를 반영한 결과다&rdquo;고 설명했다. 이날 기자간담회에서 미래에셋자산운용은 오는 26일 한국거래소에 신규 상장하는 &lsquo;TIGER 미국필라델피아AI반도체나스닥 ETF&rsquo;를 소개했다. TIGER 미국필라델피아AI반도체나스닥 상장지수펀드(ETF)는 ASOX를 추종한다. &ldquo;AI 반도체, 반도체 중 초과수요 유일&rdquo;이 본부장은 &ldquo;지난 5년간 엔비디아의 성장에서 알 수 있듯이 AI가 기업의 가치를 가를 만큼 반도체 산업에 큰 변화가 생겼다&rdquo;며 &ldquo;이를 대비하기 위한 TIGER 미국필라델피아AI반도체나스닥 ETF는 차세대 AI 반도체의 성장을 주도하는 레거시 프리(Legacy-free) 반도체 ETF다&rdquo;고 설명했다. 미래에셋자산운용에 따르면 세계 최초 ASOX 지수 추종 ETF인 TIGER 미국필라델피아AI반도체나스닥 ETF는 엔비디아, 브로드컴 등 AI반도체를 설계하는 팹리스 비중을 확대했다. ARM과 케이던스 등 AI반도체의 기반이 되는 기술을 보유한 IP&middot;EDA에도 적극 투자한다. AI와 관련성이 낮은 종목을 제외하는 이른바 Legacy-free 포트폴리오 구축으로 반도체 산업에서도 씨클리컬(경기민감)을 제외하고 성장산업에만 집중 투자할 수 있다.정의현 미래에셋자산운용 ETF 운용팀장 &ldquo;반도체 분야에서 초과수요가 나오는 부분은 AI분야 밖에 없다&rdquo;며 &ldquo;결국 AI 반도체 분야는 성장 산업이고, 기존에 우리가 알던 반도체 산업 분야는 시클리컬 산업이다&rdquo;며 &ldquo;미래에셋자산운용은 시클리컬 산업과 기존에 일반 산업용 레거시 반도체 분야를 제외하고 오로지 순수 성장 산업에 투자를 할 수 있는 그런 반도체 ETF를 만들고 싶었다&rdquo;고 언급했다. 이어 &ldquo;그런 일환으로 나스닥도 기존에 반도체 투자를 대변하는 SOX를 좀 벗어나서 30년 만에 미래 시대 반도체 투자를 대변할 수 있는 대표 지수 성격의 지수(ASOX)를 개발을 하게 된 것이다&rdquo;고 덧붙였다.그러면서 &ldquo;또 다른 차별화 특징이 있다면 지금 미국에 상장된 유니버스만을 기반으로 해서 AI 반도체 부분에 순수하게 투자를 할 수 있는 상품은 오직 미국필라델피아AI반도체나스닥 ETF 하나뿐이다&rdquo;고 강조했다. 한편, 미래에셋자산운용은 신규 상장하는 TIGER 미국필라델피아AI반도체나스닥 ETF 외에도 다양한 반도체 및 AI 투자 ETF 라인업으로 투자 기회를 확대하고 있다. 10월 말 기준 국내 상장된 반도체 및 AI ETF 순자산 규모는 총 13조 9000억 원으로, 이 중 TIGER ETF가 8조 1000억 원(58%)을 차지한다.김남기 미래에셋자산운용 ETF운용부문 대표 부사장은 &ldquo;AI는 큰 파도이자 새로운 산업혁명의 시작이며, 동시에 한국은 2025년 초고령사회로 진입을 앞두고 윤택한 삶을 위한 노후 자금 확보의 중요성도 커지고 있다&rdquo;고 말했다.",2024-11-22 13:54:09,https://economist.co.kr/article/view/ecn202411220028
3,Korea,"SK스퀘어, 2000억 자사주 소각 나선다...""주주환원 나설 것""",https://image.economist.co.kr/data/ecn/image/2024/11/14/ecn20241114000084.jpg,이코노미스트,"SK스퀘어가 2000억원 규모의 주주환원 계획을 포함한 한국 기업 밸류업 프로그램 취지에 맞춘 기업가치제고 방안을 발표했다. 우선 SK스퀘어는 내년 초까지 1000억원씩 두 번의 자사주 소각에 나설 방침이다. SK스퀘어는 SK그룹의 투자전문회사다.한명진 SK스퀘어 사장은 21일 ""기업가치 제고를 위해 이사회를 중심으로 주주들과 소통하면서 최적의 자본배분과 예측가능한 주주환원을 실행하겠다""며 이같은 계획을 밝혔다.SK스퀘어는 올해 4월 매입 완료한 1000억원의 자사주를 소각하고, 오는 25일부터 3개월 이내 추가로 1000억원의 자사주를 매입 완료하고 소각 예정이다.회사 측은 주주 친화적 관점의 기업가치제고 핵심목표도 발표했다.우선 지주사 최초로 기업가치제고 핵심목표에 '순자산가치 할인율'(NAV&middot;Net Asset Value)을 반영하기로 했다. 순자산가치 할인율은 시가총액 대비 순자산가치(포트폴리오 회사 지분가치의 합)가 어떻게 평가되고 있는지를 보여주는 지표다. 할인율이 낮을수록 적정한 기업가치 평가를 받고 있다고 볼 수 있다.SK스퀘어의 NAV은 올해 3분기 65.8%로, 전년 말 73.0% 대비 개선되고 있다. 나아가 회사 측은 오는 2027년까지 50% 이하로 축소하는 한편, 이를 경영진의 KPI(핵심성과지표) 및 보상체계와 연계할 예정이다.'자기자본비용(COE)' 개념도 기업가치제고 목표에 추가해 효율적인 자본 운영을 하겠다는 경영 의지를 드러냈다. 통상 주주가 회사에 요구하는 최소한의 수익률(COE)이 주주들의 자본을 활용해 창출한 기업의 이익률(ROE)보다 낮을 경우 기업가치 창출을 제대로 못하고 있다는 의미다. SK스퀘어는 앞으로 3개년(2025~2027년)간 COE를 초과하는 자기자본이익률(ROE) 실현을 목표로 제시했다.이와 함께 주가순자산비율(PBR) 1배 이상 달성을 목표로 제시했다. PBR은 수치가 높을수록 장부가치 대비 시장가치를 제대로 평가받고 있다고 의미다. 현재 SK스퀘어의 PBR은 올해 3분기 기준 0.73배로 국내 주요 지주회사 평균치를 상회한다.한 사장은 ""포트폴리오 수익성을 지속 강화하고 미래 유망 분야 신규투자를 추진함으로써 회사의 성장을 이끌겠다""고 밝혔다. 오는 2027년 주요 포트폴리오 흑자를 달성하는 한편 반도체∙AI 분야 신규 투자를 추진할 예정이다.",2024-11-21 18:14:51,https://economist.co.kr/article/view/ecn202411210075
4,Korea,내년 3월부터 공매도 재개…무차입공매도 방지조치 의무화,https://image.economist.co.kr/data/ecn/image/2024/11/21/ecn20241121000061.jpeg,이코노미스트,"금융위원회가 내년 3월 31일 공매도 재개를 앞두고 법인과 증권사에 무차입공매도 방지 조치를 의무적으로 시행토록 하고, 위반 시 과태료와 제재를 부과하기로 했다. 공매도 거래 시 개인투자자와 기관&middot;법인투자자의 거래조건도 통일한다.
 
금융위는 이 같은 내용을 담은 개정 자본시장법 후속 시행령 개정안과 금융투자업규정 개정안을 입법예고했다고 21일 밝혔다.
 
핵심은 무차입 공매도 방지 조치 의무화다. 공매도 잔고가 일정 수준 이상인 법인과 시장조성자, 기관투자자는 공매도 전산시스템을 구축해야 한다. 또 한국거래소에 내년 3월 구축될 예정인 중앙점검시스템(NSDS)이 무차입 공매도 여부를 전수점검할 수 있도록 매 영업일 종목별 잔고 정보 등을 2영업일 이내에 거래소에 제출해야 한다. 대상이 되는 기관투자자는 올해 9월 말 기준 외국계 19개, 증권사 31개, 운용사 45개, 기타 금융사 2개로 총 97개사다.
 
법인의 공매도 주문을 위탁받는 증권사는 매해 1회 해당 법인이 내부통제기준과 전산시스템을 갖췄는지 확인하고, 그 결과를 한 달 내 금융감독원에 보고해야 한다. 증권사 자체적으로는 공매도와 독립된 부서가 무차입 공매도 방지조치를 갖췄는지 확인해 금융감독원에 보고하도록 했다.
 
무차입공매도 방지조치를 제대로 하지 않은 법인과 증권사에는 1억 원 이하 과태료가 부과되며, 증권사 등 금융투자업자에는 기관 및 임직원 제재가 가해진다.
 
공매도 대차거래 상환기간도 제한된다. 90일 이내에서 대여자와 차입자가 정하되, 연장 포함 전체 기간은 12개월 이내여야 한다. 그간 개인투자자는 90일로 상환기간이 한정돼 있었던 반면, 기관투자자는 상환기간이 정해져있지 않아 '기울어진 운동장'이라는 지적이 제기된 데 따른 거래조건 일원화다. 상환기간 제한을 위반할 경우 과태료 기준은 법인 1억 원, 개인 5,000만 원이다.
 
이번 입법예고 기간은 올해 12월 31일까지로, 이후 규제개혁위원회와 법제처 심사, 증권선물위원회, 금융위원회, 차관회의와 국무회의 의결을 거쳐 내년 3월 31일부터 시행된다. 내년 4월 시행되는 불공정거래 및 불법공매도 제재수단 강화 관련 시행령 개정안은 별도로 입법예고를 진행할 예정이다.",2024-11-21 14:31:13,https://economist.co.kr/article/view/ecn202411210043
5,Korea,"미래에셋증권, 해외주식 고객 수익 11조4000억 증가",https://image.economist.co.kr/data/ecn/image/2024/11/21/ecn20241121000036.png,이코노미스트,"미래에셋증권은 연초 대비 해외주식 고객 수익이 11조4000억원 순증(11월 12일 기준)해 총 잔고 36조5000억원에 이르게 됐다고 21일 밝혔다.고객들의 글로벌 혁신기업에 대한 장기 투자 성향, 자산배분 전략, 그리고 고객 맞춤형 서비스가 결합된 결과로 분석된다. 특히 테슬라와 엔비디아를 비롯한 주요 글로벌 혁신기업 주가 상승이 고객들의 수익 증가에 큰 역할을 한 것으로 나타났다. 미래에셋증권은 &lsquo;성장하는 곳에 투자한다&rsquo;는 원칙을 바탕으로 미래 성장 가능성이 높은 글로벌 혁신기업, 성장 지역 중심의 투자 전략을 고객들과 공유해왔다.고객들이 보유한 잔고 상위 종목인 엔비디아, 테슬라, 마이크로소프트, 애플, 브로드컴은 각각 높은 수익률을 기록하며 고객 자산 증대에 기여했다. 엔비디아는 166%의 수익률로 고객 평가이익 약 3.3조원을 기록했고, 테슬라는 70%의 수익률로 약 2조5000억원의 평가이익을 더했다. 이와 함께 마이크로소프트 42%, 애플 60%, 브로드컴 155% 수익률을 기록하며, 상위 5개 종목 모두 성장성이 높은 혁신기업으로 구성된 것으로 나타났다.이는 일시적으로 유행하는 &lsquo;밈(MEME) 주식&rsquo;과는 차별화된 자산배분 효과를 보여주며, 장기적 관점에서 안정적인 성과를 거뒀다는 평가를 받고 있다.&lsquo;Magnificent 7&rsquo;으로 불리는 글로벌 테크 기업들에 주목하며, 장기적 관점에서 혁신 기업에 대한 투자의 중요성을 강조하고 있다. 이는 단순한 수익을 넘어 고객들에게 왜(Why) 성장하는 곳에 투자를 해야하고, 변화하는 경제 패러다임 속에서 어떤 투자원칙을 가지고 자산배분을 해야 하는지를 증명해주고 있다.미래에셋증권 관계자는 &ldquo;고객과 함께 성장하는 동반자로 글로벌 자산배분 전략을 지속적으로 발전시키고 있다&rdquo;라며 &ldquo;이를 통해 고객의 성공적인 자산관리와 평안한 노후를 위한 노력을 지속할 것&rdquo;이라고 말했다.",2024-11-21 11:01:41,https://economist.co.kr/article/view/ecn202411210026
6,Korea,"한투운용, ACE 미국장기채 ETF 시리즈 순자산액 2조원 돌파",https://image.economist.co.kr/data/ecn/image/2024/11/21/ecn20241121000029.jpg,이코노미스트,"한국투자신탁운용은 미국 장기국채에 투자하는 ACE 상장지수펀드(ETF) 4종 합산 순자산액이 2조원을 돌파했다고 21일 밝혔다.ACE 미국장기채 ETF 시리즈는 ▲ACE 미국30년국채액티브(H) ▲ACE 미국30년국채액티브 ▲ACE 미국30년국채엔화노출액티브(H) ▲ACE 미국30년국채선물레버리지(합성 H)로 구성돼 있다.한국거래소에 따르면 4종의 합산 순자산액은 전일(11월 20일) 기준 2조14억원으로 집계됐다. 개별 상품으로는 ACE 미국30년국채액티브(H) ETF 순자산액이 1조7546억원으로 국내 최대 미국 장기채 ETF 자리를 유지했다. 뒤이어 ACE 미국30년국채엔화노출액티브(H) ETF가 1095억원, ACE 미국30년국채선물레버리지(합성 H) ETF가 866억원, ACE 미국30년국채액티브 ETF가 628억원을 기록했다.4종 중 올해 순자산액이 가장 많이 증가한 상품은 ACE 미국30년국채액티브(H) ETF였다. 해당 상품은 지난해 말 6327억원이었던 순자산액이 연초 이후 1조1122억원 증가하며 올해에만 몸집을 175.79% 불렸다. ACE 미국30년국채선물레버리지(합성 H) ETF의 순자산액은 251억원이 증가했다. 올해 3월 상장한 달러노출형 상품인 ACE 미국30년국채액티브 ETF와 엔화노출형 상품인 ACE 미국30년국채엔화노출액티브(H) ETF 또한 상장 당일 순자산액 대비 각각 548억원, 1015억원이 증가했다.ACE 미국장기채 ETF 시리즈 순자산액이 빠르게 성장할 수 있었던 요인으로는 개인투자자들의 관심과 연금계좌에서의 자금유입 덕분으로 분석된다. 코스콤 ETF Check에 따르면 올해 ACE 미국장기채 ETF 시리즈에 대한 개인순매수액은 5381억원이며, 연금계좌 유입액은 1조4296억원으로 집계됐다. 특히 ACE 미국30년국채액티브(H) ETF에는 1조2558억원 규모의 자금이 연금계좌에서 몰려 채권형 ETF 가운데 1위를 차지했다. 개인투자자들은 해당 ETF를 올해 4174억원 규모로 순매수했다.김승현 한국투자신탁운용 ETF컨설팅담당은 &ldquo;ACE 미국장기채 ETF 시리즈는 개인투자자의 순매수세와 및 연금계좌에서의 자금 유입으로 국내 ETF 시장에서 대표적인 미국 장기국채 상품으로 자리 잡았다&rdquo;고 말했다.이어 &ldquo;기준금리 인하에 대한 방향성은 여전히 유지되고 있어 미국 장기채와 상관관계가 낮은 미국 배당주 ETF나 변동성이 큰 대형 기술주 ETF와 함께 포트폴리오에 담았을 때 분산투자 효과가 있다&rdquo;며 &ldquo;연금계좌와 개인종합자산관리계좌(ISA)에서 절세 혜택을 누리면서 포트폴리오를 구성하시길 바란다&rdquo;고 전했다.",2024-11-21 10:27:42,https://economist.co.kr/article/view/ecn202411210021
7,Korea,"엔비디아, 3분기 호실적…매출 94%·순이익 106%↑",https://image.economist.co.kr/data/ecn/image/2024/11/21/ecn20241121000002.jpg,이코노미스트,"인공지능(AI) 칩 선두 주자 엔비디아의 3분기(8&sim;10월) 실적이 예상을 넘어섰다. 다만, 주가는 시간외 거래에서 약세를 나타냈다.엔비디아는 20일(현지시간) 3분기 실적을 발표하고, 350억8000만 달러(49조1190억원)의 매출과 0.81달러(1134원)의 주당 순이익을 기록했다고 밝혔다.매출은 시장조사업체 LSEG가 집계한 월스트리트 예상치 331억6000만 달러를 웃돌고, 주당 순이익도 예상치 0.75달러를 상회하는 수준이다.엔비디아는 4분기 매출을 약 375억 달러로 전망했다. 이는 시장 예상치인 370억 달러를 웃도는 수치다.지속적인 AI 열풍 속에 3분기 매출은 지난해 같은 기간보다 94% 증가했고, 순이익은 193억 달러로 1년 전 92억4000만 달러보다 106% 급증했다.특히, AI 칩을 포함하는 데이터 센터 부문 매출은 308억 달러로, 시장 예상치 288억2000만 달러를 상회했다.엔비디아 CFO는 최신 AI 칩인 블랙웰의 본격적인 생산 및 출하는 이번 4분기부터 시작하며, 내년에 점진적으로 확대될 예정이라고 밝혔다.또 현재 주력 AI 칩인 H200의 매출도 이번 분기에서 크게 증가했다고 덧붙였다.젠슨 황 최고경영자(CEO)는 ""AI 시대가 본격화되면서 전 세계적으로 엔비디아 컴퓨팅으로의 전환이 가속하고 있다""며 ""(H100과 H200 칩 등) 호퍼에 대한 수요와 본격적인 생산에 들어간 블랙웰에 대한 기대는 놀랍다""고 말했다.이날 뉴욕 증시 정규장에서 0.76% 내린 엔비디아 주가는 약세를 나타냈다. 실적 발표 직후 3% 이상 하락했다가 1% 안팎으로 낙폭을 줄였다.카슨 그룹의 수석 시장 전략가인 라이언 디트릭은 ""투자자들은 엔비디아의 엄청난 실적 상승에 익숙해졌다""며 ""이제 그런(엄청난) 성과를 내는 것이 점점 더 어려워지고 있다고 말했다.이어 ""이번 실적 보고서도 여전히 매우 견조했지만, 기대치가 너무 높아져 (시장 기대에 부응하기가) 더욱 힘들어지고 있다""고 분석했다.",2024-11-21 07:58:11,https://economist.co.kr/article/view/ecn202411210002
8,Korea,"하이브 떠나는 민희진이 청구한 '풋 옵션',  뭐길래?",https://image.economist.co.kr/data/ecn/image/2024/10/17/ecn20241017000048.jpg,이코노미스트,"민희진 어도어 전 대표가 사내이사 사임 소식을 알렸다. 민 전 대표는 입장문을 통해 ""저는 오늘 어도어 사내이사에서 사임한다""며 ""하이브와 체결한 주주 간 계약을 해지하고, 하이브에 주주 간 계약 위반사항에 대한 법적인 책임을 물으려 한다""고 말했다. 이어서 민 전 대표는 ""더불어 하이브와 그 관련자들의 수많은 불법에 대해 필요한 법적 조치를 하나하나 진행할 예정""이라고 계획을 밝혔다.입장문을 낸데 이어, 민 전 대표는 하이브를 상대로 서울중앙지법에 풋옵션(put option) 행사에 따른 대금 청구 소송을 제기한 것으로 확인됐다. 그러나 하이브는 신뢰 훼손 등을 이유로 지난 7월 풋옵션의 근거가 되는 주주 간 계약이 이미 해지됐다는 입장이다. 상반된 입장에 민 전 대표와 하이브는 약 260억원으로 추산되는 풋옵션 행사 대금을 둘러싸고 치열한 법정 다툼을 벌이게 됐다.
민 전 대표가 소송을 건 풋옵션 행사란 '콜 옵션(Call option, 만기일이나 만기일 이전에 미리 정한 가격으로 살 수 있는 권리)'의 반대되는 개념으로, 시장가격에 관계없이 특정 상품을 특정 시점, 특정 가격에 &lsquo;매도&rsquo;할 수 있는 권리를 말한다. 지난 2023년 민 대표는 어도어 지분 18%를 37억원에 매입했고, 이에 대한 풋 옵션 행사 권한도 받아 이번 소송을 진행하게 된 것이다. 민 전 대표는 이 같은 풋 옵션 권리로, 사임을 결정하는 동시에 자신의 어도어 지분을 원하는 시점, 원하는 가격에 판매하고자 하는 것이다. 하이브 측에 대한 민 전 대표의 입장은 강경하다. 민 전 대표는 ""지난 4월 하이브의 불법 감사로 시작돼 7개월여 넘게 지속되어 온 지옥 같은 하이브와의 분쟁 속에서도, 저는 지금까지 주주 간 계약을 지키고 어도어를 4월 이전과 같이 제자리로 돌려놓기 위해 제가 할 수 있는 모든 노력을 다해왔다""며 ""그러나 하이브는 지금까지도 잘못을 인정하지 않고 있고 변할 기미도 전혀 없기에 더 이상의 노력은 시간 낭비라는 판단으로 결단하게 됐다""고 밝혔다. 어도어 측은 민 전 대표 사임에 대해 ""일방적인 사임 통보에 대해 안타깝게 생각한다""며 ""당사는 뉴진스가 더 크게 성장하고 발전할 수 있도록 최선을 다해 지원할 것""이란 입장이다.",2024-11-20 21:34:42,https://economist.co.kr/article/view/ecn202411200071
9,Korea,[부고] 박창섭(NH투자증권 실물자산투자본부 대표)씨 부친상,,이코노미스트,"▲박영준(전 한국공인회계사회 부회장)씨 별세, 차정자씨 남편상, 박창섭(NH투자증권 실물자산투자본부 대표)&middot;박정섭(대주컨설팅 대표)&middot;박윤조(미술사학자)씨 부친상, 오상용(청주지방법원 부장판사)씨 빙부상, 황유진&middot;박성진씨 시부상 = 20일, 삼성서울병원 장례식장 지하 2층 17호실, 발인 22일 오전 10시30분, 장지 모란공원. (02)3410-3151",2024-11-20 17:12:37,https://economist.co.kr/article/view/ecn202411200057
